id,name,category,price,stock
6584,books-6584,books,90.08,3
6585,home-6585,home,71.59,190
6586,toys-6586,toys,8.10,112
6587,food-6587,food,82.38,154
6588,electronics-6588,electronics,5.14,127
6589,clothing-6589,clothing,16.26,254
6590,books-6590,books,14.12,474
6591,home-6591,home,93.45,83
6592,toys-6592,toys,11.64,420
6593,food-6593,food,75.86,153
6594,electronics-6594,electronics,26.80,175
6595,clothing-6595,clothing,91.12,107
6596,books-6596,books,64.54,52
6597,home-6597,home,32.74,260
6598,toys-6598,toys,34.83,130
6599,food-6599,food,20.01,247
6600,electronics-6600,electronics,7.52,400
6601,clothing-6601,clothing,27.11,98
6602,books-6602,books,71.09,200
6603,home-6603,home,5.07,432
6604,toys-6604,toys,45.92,288
6605,food-6605,food,23.44,96
6606,electronics-6606,electronics,66.52,15
6607,clothing-6607,clothing,22.82,121
6608,books-6608,books,99.32,170
6609,home-6609,home,84.68,328
6610,toys-6610,toys,88.15,79
6611,food-6611,food,84.74,30
6612,electronics-6612,electronics,0.88,394
6613,clothing-6613,clothing,47.91,233
6614,books-6614,books,26.62,17
6615,home-6615,home,74.15,130
6616,toys-6616,toys,57.98,278
6617,food-6617,food,4.79,266
6618,electronics-6618,electronics,64.85,257
6619,clothing-6619,clothing,71.20,169
6620,books-6620,books,87.39,239
6621,home-6621,home,62.81,150
6622,toys-6622,toys,18.00,88
6623,food-6623,food,50.14,366
6624,electronics-6624,electronics,23.42,282
6625,clothing-6625,clothing,4.33,341
6626,books-6626,books,40.10,90
6627,home-6627,home,63.33,478
6628,toys-6628,toys,85.36,137
6629,food-6629,food,9.56,436
6630,electronics-6630,electronics,15.18,444
6631,clothing-6631,clothing,25.33,177
6632,books-6632,books,79.36,402
6633,home-6633,home,97.04,305
6634,toys-6634,toys,36.24,377
6635,food-6635,food,54.53,221
6636,electronics-6636,electronics,30.09,22
6637,clothing-6637,clothing,97.35,342
6638,books-6638,books,67.12,109
6639,home-6639,home,63.52,191
6640,toys-6640,toys,85.93,263
6641,food-6641,food,25.34,26
6642,electronics-6642,electronics,79.71,9
6643,clothing-6643,clothing,88.48,43
6644,books-6644,books,40.71,412
6645,home-6645,home,95.35,85
6646,toys-6646,toys,27.75,467
6647,food-6647,food,1.70,393
6648,electronics-6648,electronics,66.54,267
6649,clothing-6649,clothing,98.16,75
6650,books-6650,books,39.96,368
6651,home-6651,home,68.90,158
6652,toys-6652,toys,86.17,249
6653,food-6653,food,14.96,356
6654,electronics-6654,electronics,59.85,475
6655,clothing-6655,clothing,54.17,148
6656,books-6656,books,54.78,449
6657,home-6657,home,27.50,499
6658,toys-6658,toys,22.10,198
6659,food-6659,food,33.59,60
6660,electronics-6660,electronics,12.36,287
6661,clothing-6661,clothing,26.88,67
6662,books-6662,books,80.15,67
6663,home-6663,home,42.99,363
6664,toys-6664,toys,39.25,178
6665,food-6665,food,57.90,177
6666,electronics-6666,electronics,87.20,229
6667,clothing-6667,clothing,86.17,469
6668,books-6668,books,93.82,420
6669,home-6669,home,47.05,426
6670,toys-6670,toys,33.85,288
6671,food-6671,food,12.53,16
6672,electronics-6672,electronics,43.61,430
6673,clothing-6673,clothing,24.67,96
6674,books-6674,books,4.31,409
6675,home-6675,home,25.70,246
6676,toys-6676,toys,33.95,496
6677,food-6677,food,19.01,356
6678,electronics-6678,electronics,39.06,212
6679,clothing-6679,clothing,5.90,80
6680,books-6680,books,90.51,114
6681,home-6681,home,46.41,13
6682,toys-6682,toys,87.73,339
6683,food-6683,food,2.91,153
6684,electronics-6684,electronics,18.01,152
6685,clothing-6685,clothing,98.92,283
6686,books-6686,books,64.80,11
6687,home-6687,home,45.70,338
6688,toys-6688,toys,40.01,108
6689,food-6689,food,77.78,399
6690,electronics-6690,electronics,36.98,48
6691,clothing-6691,clothing,41.06,283
6692,books-6692,books,16.51,56
6693,home-6693,home,72.80,63
6694,toys-6694,toys,58.60,150
6695,food-6695,food,70.13,177
6696,electronics-6696,electronics,72.07,203
6697,clothing-6697,clothing,55.20,333
6698,books-6698,books,33.19,445
6699,home-6699,home,91.42,58
6700,toys-6700,toys,84.62,338
6701,food-6701,food,72.60,72
6702,electronics-6702,electronics,28.19,312
6703,clothing-6703,clothing,53.84,98
6704,books-6704,books,28.69,429
6705,home-6705,home,11.68,312
6706,toys-6706,toys,61.87,198
6707,food-6707,food,70.45,134
6708,electronics-6708,electronics,21.72,422
6709,clothing-6709,clothing,61.38,70
6710,books-6710,books,82.38,262
6711,home-6711,home,20.19,474
6712,toys-6712,toys,70.13,276
6713,food-6713,food,72.56,166
6714,electronics-6714,electronics,5.80,124
6715,clothing-6715,clothing,69.02,301
6716,books-6716,books,13.42,255
6717,home-6717,home,6.30,446
6718,toys-6718,toys,47.91,181
6719,food-6719,food,31.52,410
6720,electronics-6720,electronics,74.61,134
6721,clothing-6721,clothing,25.75,366
6722,books-6722,books,6.62,108
6723,home-6723,home,43.10,424
6724,toys-6724,toys,73.46,62
6725,food-6725,food,87.49,305
6726,electronics-6726,electronics,1.60,157
6727,clothing-6727,clothing,62.10,283
6728,books-6728,books,74.76,66
6729,home-6729,home,49.09,481
6730,toys-6730,toys,8.53,81
6731,food-6731,food,21.13,453
6732,electronics-6732,electronics,49.21,214
6733,clothing-6733,clothing,22.53,318
6734,books-6734,books,53.34,406
6735,home-6735,home,47.51,181
6736,toys-6736,toys,23.88,142
6737,food-6737,food,30.78,356
6738,electronics-6738,electronics,44.61,334
6739,clothing-6739,clothing,46.40,294
6740,books-6740,books,62.54,29
6741,home-6741,home,66.79,454
6742,toys-6742,toys,46.91,330
6743,food-6743,food,30.55,421
6744,electronics-6744,electronics,96.90,168
6745,clothing-6745,clothing,62.17,330
6746,books-6746,books,3.52,306
6747,home-6747,home,75.98,136
6748,toys-6748,toys,55.65,47
6749,food-6749,food,96.09,448
6750,electronics-6750,electronics,66.05,187
6751,clothing-6751,clothing,17.88,325
6752,books-6752,books,77.59,216
6753,home-6753,home,52.80,239
6754,toys-6754,toys,37.63,405
6755,food-6755,food,17.56,215
6756,electronics-6756,electronics,85.75,295
6757,clothing-6757,clothing,93.23,482
6758,books-6758,books,48.60,234
6759,home-6759,home,31.27,115
6760,toys-6760,toys,60.05,71
6761,food-6761,food,48.95,271
6762,electronics-6762,electronics,73.67,389
6763,clothing-6763,clothing,78.80,469
6764,books-6764,books,61.39,85
6765,home-6765,home,43.22,162
6766,toys-6766,toys,37.32,32
6767,food-6767,food,92.00,169
6768,electronics-6768,electronics,95.71,263
6769,clothing-6769,clothing,86.39,181
6770,books-6770,books,40.05,28
6771,home-6771,home,8.30,31
6772,toys-6772,toys,97.66,32
6773,food-6773,food,63.19,167
6774,electronics-6774,electronics,70.27,54
6775,clothing-6775,clothing,12.92,22
6776,books-6776,books,71.89,47
6777,home-6777,home,28.09,306
6778,toys-6778,toys,14.10,476
6779,food-6779,food,50.49,283
6780,electronics-6780,electronics,11.50,373
6781,clothing-6781,clothing,40.39,422
6782,books-6782,books,6.00,326
6783,home-6783,home,52.61,4
6784,toys-6784,toys,61.34,300
6785,food-6785,food,96.11,376
6786,electronics-6786,electronics,78.25,176
6787,clothing-6787,clothing,52.38,93
6788,books-6788,books,29.69,59
6789,home-6789,home,42.93,212
6790,toys-6790,toys,5.96,452
6791,food-6791,food,12.35,30
6792,electronics-6792,electronics,98.86,187
6793,clothing-6793,clothing,78.40,491
6794,books-6794,books,28.34,243
6795,home-6795,home,67.61,427
6796,toys-6796,toys,45.29,234
6797,food-6797,food,69.40,125
6798,electronics-6798,electronics,56.46,152
6799,clothing-6799,clothing,27.67,14
6800,books-6800,books,45.48,160
6801,home-6801,home,40.10,273
6802,toys-6802,toys,75.24,277
6803,food-6803,food,22.68,410
6804,electronics-6804,electronics,16.78,224
6805,clothing-6805,clothing,74.81,411
6806,books-6806,books,68.02,42
6807,home-6807,home,39.12,301
6808,toys-6808,toys,73.71,104
6809,food-6809,food,43.62,256
6810,electronics-6810,electronics,56.64,124
6811,clothing-6811,clothing,1.92,337
6812,books-6812,books,4.87,68
6813,home-6813,home,85.31,107
6814,toys-6814,toys,94.39,276
6815,food-6815,food,53.16,0
6816,electronics-6816,electronics,73.03,249
6817,clothing-6817,clothing,71.15,134
6818,books-6818,books,18.94,112
6819,home-6819,home,95.44,175
6820,toys-6820,toys,94.58,127
6821,food-6821,food,99.11,252
6822,electronics-6822,electronics,30.28,190
6823,clothing-6823,clothing,61.61,440
6824,books-6824,books,6.43,161
6825,home-6825,home,26.43,79
6826,toys-6826,toys,78.23,296
6827,food-6827,food,98.17,343
6828,electronics-6828,electronics,99.33,23
6829,clothing-6829,clothing,5.65,366
6830,books-6830,books,86.55,178
6831,home-6831,home,72.50,401
6832,toys-6832,toys,62.74,13
6833,food-6833,food,10.06,260
6834,electronics-6834,electronics,15.87,180
6835,clothing-6835,clothing,27.48,444
6836,books-6836,books,9.69,267
6837,home-6837,home,9.09,358
6838,toys-6838,toys,81.68,96
6839,food-6839,food,70.71,386
6840,electronics-6840,electronics,87.50,183
6841,clothing-6841,clothing,81.03,457
6842,books-6842,books,27.24,14
6843,home-6843,home,82.35,138
6844,toys-6844,toys,31.53,137
6845,food-6845,food,32.48,305
6846,electronics-6846,electronics,81.08,159
6847,clothing-6847,clothing,35.33,488
6848,books-6848,books,8.75,58
6849,home-6849,home,78.53,457
6850,toys-6850,toys,59.26,248
6851,food-6851,food,11.40,288
6852,electronics-6852,electronics,95.97,250
6853,clothing-6853,clothing,49.01,306
6854,books-6854,books,97.89,109
6855,home-6855,home,54.02,20
6856,toys-6856,toys,53.01,190
6857,food-6857,food,89.52,167
6858,electronics-6858,electronics,53.85,329
6859,clothing-6859,clothing,3.89,240
6860,books-6860,books,94.66,451
6861,home-6861,home,95.88,313
6862,toys-6862,toys,24.35,267
6863,food-6863,food,63.27,386
6864,electronics-6864,electronics,37.36,316
6865,clothing-6865,clothing,73.56,224
6866,books-6866,books,89.25,415
6867,home-6867,home,22.60,66
6868,toys-6868,toys,14.52,491
6869,food-6869,food,37.42,25
6870,electronics-6870,electronics,16.41,94
6871,clothing-6871,clothing,80.68,487
6872,books-6872,books,9.55,489
6873,home-6873,home,18.85,420
6874,toys-6874,toys,89.30,142
6875,food-6875,food,30.87,34
6876,electronics-6876,electronics,37.59,442
6877,clothing-6877,clothing,64.81,204
6878,books-6878,books,17.70,199
6879,home-6879,home,3.68,162
6880,toys-6880,toys,55.81,389
6881,food-6881,food,70.29,187
6882,electronics-6882,electronics,67.18,232
6883,clothing-6883,clothing,83.26,271
6884,books-6884,books,18.98,240
6885,home-6885,home,62.78,31
6886,toys-6886,toys,14.92,272
6887,food-6887,food,71.15,470
6888,electronics-6888,electronics,94.77,277
6889,clothing-6889,clothing,9.38,124
6890,books-6890,books,2.77,161
6891,home-6891,home,42.21,268
6892,toys-6892,toys,18.20,196
6893,food-6893,food,25.25,121
6894,electronics-6894,electronics,29.92,109
6895,clothing-6895,clothing,28.39,25
6896,books-6896,books,38.69,23
6897,home-6897,home,61.07,369
6898,toys-6898,toys,82.88,361
6899,food-6899,food,31.77,472
6900,electronics-6900,electronics,35.96,415
6901,clothing-6901,clothing,46.12,325
6902,books-6902,books,26.85,432
6903,home-6903,home,62.09,6
6904,toys-6904,toys,63.70,147
6905,food-6905,food,32.56,189
6906,electronics-6906,electronics,36.03,130
6907,clothing-6907,clothing,62.99,25
6908,books-6908,books,73.11,190
6909,home-6909,home,77.66,321
6910,toys-6910,toys,12.39,57
6911,food-6911,food,68.63,230
6912,electronics-6912,electronics,8.14,58
6913,clothing-6913,clothing,43.12,114
6914,books-6914,books,38.83,316
6915,home-6915,home,78.36,214
6916,toys-6916,toys,54.06,367
6917,food-6917,food,96.87,275
6918,electronics-6918,electronics,6.97,400
6919,clothing-6919,clothing,29.69,395
6920,books-6920,books,69.40,285
6921,home-6921,home,34.85,360
6922,toys-6922,toys,6.11,293
6923,food-6923,food,97.46,413
6924,electronics-6924,electronics,21.99,42
6925,clothing-6925,clothing,97.68,459
6926,books-6926,books,2.92,120
6927,home-6927,home,7.94,8
6928,toys-6928,toys,80.49,19
6929,food-6929,food,21.25,190
6930,electronics-6930,electronics,88.46,336
6931,clothing-6931,clothing,40.41,41
6932,books-6932,books,4.83,97
6933,home-6933,home,93.60,24
6934,toys-6934,toys,68.54,234
6935,food-6935,food,38.53,7
6936,electronics-6936,electronics,13.81,329
6937,clothing-6937,clothing,76.50,82
6938,books-6938,books,27.00,154
6939,home-6939,home,6.76,186
6940,toys-6940,toys,9.48,137
6941,food-6941,food,50.93,272
6942,electronics-6942,electronics,9.79,3
6943,clothing-6943,clothing,8.67,414
6944,books-6944,books,57.11,407
6945,home-6945,home,54.92,179
6946,toys-6946,toys,7.47,334
6947,food-6947,food,77.92,450
6948,electronics-6948,electronics,79.74,280
6949,clothing-6949,clothing,44.39,457
6950,books-6950,books,10.04,365
6951,home-6951,home,12.02,8
6952,toys-6952,toys,51.51,27
6953,food-6953,food,84.60,143
6954,electronics-6954,electronics,58.29,24
6955,clothing-6955,clothing,48.08,294
6956,books-6956,books,75.08,92
6957,home-6957,home,85.18,271
6958,toys-6958,toys,54.28,454
6959,food-6959,food,44.55,104
6960,electronics-6960,electronics,37.38,247
6961,clothing-6961,clothing,21.70,357
6962,books-6962,books,79.04,174
6963,home-6963,home,34.80,78
6964,toys-6964,toys,82.20,282
6965,food-6965,food,31.85,179
6966,electronics-6966,electronics,59.20,67
6967,clothing-6967,clothing,93.41,199
6968,books-6968,books,74.36,47
6969,home-6969,home,40.84,25
6970,toys-6970,toys,69.59,119
6971,food-6971,food,31.81,382
6972,electronics-6972,electronics,38.71,316
6973,clothing-6973,clothing,88.02,357
6974,books-6974,books,22.85,417
6975,home-6975,home,1.34,211
6976,toys-6976,toys,32.26,484
6977,food-6977,food,35.63,313
6978,electronics-6978,electronics,58.54,75
6979,clothing-6979,clothing,1.46,427
6980,books-6980,books,76.90,57
6981,home-6981,home,88.09,292
6982,toys-6982,toys,10.24,381
6983,food-6983,food,86.65,55
6984,electronics-6984,electronics,84.18,251
6985,clothing-6985,clothing,7.52,19
6986,books-6986,books,95.25,31
6987,home-6987,home,23.89,85
6988,toys-6988,toys,91.67,335
6989,food-6989,food,70.56,49
6990,electronics-6990,electronics,85.21,336
6991,clothing-6991,clothing,10.44,137
6992,books-6992,books,71.27,293
6993,home-6993,home,6.50,26
6994,toys-6994,toys,54.83,281
6995,food-6995,food,65.57,32
6996,electronics-6996,electronics,64.85,356
6997,clothing-6997,clothing,85.28,415
6998,books-6998,books,6.20,65
6999,home-6999,home,10.44,95
7000,toys-7000,toys,71.31,261
7001,food-7001,food,91.59,316
7002,electronics-7002,electronics,24.26,114
7003,clothing-7003,clothing,9.90,376
7004,books-7004,books,30.91,305
7005,home-7005,home,31.41,269
7006,toys-7006,toys,74.34,51
7007,food-7007,food,34.09,83
7008,electronics-7008,electronics,16.73,310
7009,clothing-7009,clothing,30.06,30
7010,books-7010,books,13.57,191
7011,home-7011,home,32.86,259
7012,toys-7012,toys,24.02,238
7013,food-7013,food,39.38,275
7014,electronics-7014,electronics,92.24,442
7015,clothing-7015,clothing,39.28,17
7016,books-7016,books,8.18,390
7017,home-7017,home,31.94,229
7018,toys-7018,toys,37.07,281
7019,food-7019,food,51.86,303
7020,electronics-7020,electronics,43.22,443
7021,clothing-7021,clothing,60.17,397
7022,books-7022,books,18.60,18
7023,home-7023,home,93.41,16
7024,toys-7024,toys,68.70,310
7025,food-7025,food,84.27,398
7026,electronics-7026,electronics,52.11,406
7027,clothing-7027,clothing,6.78,310
7028,books-7028,books,77.59,412
7029,home-7029,home,53.92,202
7030,toys-7030,toys,23.16,485
7031,food-7031,food,79.13,354
7032,electronics-7032,electronics,89.05,387
7033,clothing-7033,clothing,10.90,268
7034,books-7034,books,87.10,276
7035,home-7035,home,44.07,104
7036,toys-7036,toys,46.25,405
7037,food-7037,food,15.09,448
7038,electronics-7038,electronics,37.29,473
7039,clothing-7039,clothing,40.98,478
7040,books-7040,books,93.11,416
7041,home-7041,home,14.41,430
7042,toys-7042,toys,76.77,23
7043,food-7043,food,58.98,474
7044,electronics-7044,electronics,92.61,450
7045,clothing-7045,clothing,25.75,202
7046,books-7046,books,60.25,217
7047,home-7047,home,68.14,12
7048,toys-7048,toys,62.61,383
7049,food-7049,food,70.68,66
7050,electronics-7050,electronics,77.74,370
7051,clothing-7051,clothing,5.31,357
7052,books-7052,books,62.28,124
7053,home-7053,home,94.03,187
7054,toys-7054,toys,24.95,451
7055,food-7055,food,80.93,127
7056,electronics-7056,electronics,40.21,375
7057,clothing-7057,clothing,74.41,475
7058,books-7058,books,95.55,494
7059,home-7059,home,9.60,2
7060,toys-7060,toys,62.00,329
7061,food-7061,food,21.95,36
7062,electronics-7062,electronics,55.13,230
7063,clothing-7063,clothing,20.73,153
7064,books-7064,books,53.30,327
7065,home-7065,home,15.80,433
7066,toys-7066,toys,64.91,3
7067,food-7067,food,3.72,335
7068,electronics-7068,electronics,67.34,196
7069,clothing-7069,clothing,32.58,373
7070,books-7070,books,31.98,468
7071,home-7071,home,58.47,342
7072,toys-7072,toys,37.36,342
7073,food-7073,food,21.32,73
7074,electronics-7074,electronics,42.53,244
7075,clothing-7075,clothing,58.14,393
7076,books-7076,books,86.76,414
7077,home-7077,home,98.71,337
7078,toys-7078,toys,3.56,120
7079,food-7079,food,78.20,31
7080,electronics-7080,electronics,35.44,475
7081,clothing-7081,clothing,28.19,203
7082,books-7082,books,13.30,128
7083,home-7083,home,17.16,385
7084,toys-7084,toys,42.04,97
7085,food-7085,food,34.53,356
7086,electronics-7086,electronics,91.56,409
7087,clothing-7087,clothing,47.97,453
7088,books-7088,books,2.09,138
7089,home-7089,home,39.95,335
7090,toys-7090,toys,8.73,19
7091,food-7091,food,78.07,314
7092,electronics-7092,electronics,75.94,165
7093,clothing-7093,clothing,11.69,8
7094,books-7094,books,37.60,114
7095,home-7095,home,67.47,306
7096,toys-7096,toys,8.56,273
7097,food-7097,food,93.97,108
7098,electronics-7098,electronics,2.57,35
7099,clothing-7099,clothing,10.09,306
7100,books-7100,books,8.93,392
7101,home-7101,home,10.82,468
7102,toys-7102,toys,18.58,464
7103,food-7103,food,20.96,167
7104,electronics-7104,electronics,81.86,486
7105,clothing-7105,clothing,69.57,194
7106,books-7106,books,19.59,338
7107,home-7107,home,86.04,292
7108,toys-7108,toys,59.91,367
7109,food-7109,food,38.61,194
7110,electronics-7110,electronics,49.08,43
7111,clothing-7111,clothing,22.04,420
7112,books-7112,books,35.80,308
7113,home-7113,home,64.97,80
7114,toys-7114,toys,84.66,189
7115,food-7115,food,33.84,444
7116,electronics-7116,electronics,48.30,200
7117,clothing-7117,clothing,43.97,75
7118,books-7118,books,72.76,247
7119,home-7119,home,97.49,159
7120,toys-7120,toys,5.19,325
7121,food-7121,food,22.12,367
7122,electronics-7122,electronics,96.03,259
7123,clothing-7123,clothing,87.75,267
7124,books-7124,books,27.73,241
7125,home-7125,home,52.30,497
7126,toys-7126,toys,18.67,298
7127,food-7127,food,4.64,458
7128,electronics-7128,electronics,5.22,492
7129,clothing-7129,clothing,28.05,27
7130,books-7130,books,60.03,27
